SEABase,State,Link,FIPS,Raw
http://www.arkansased.org/,Arkansas,/faqs,AR,FAQs
http://www.arkansased.org/,Arkansas,https://adeemployees.arkansas.gov/,AR,ADE Employees Intranet
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/public/userfiles/Communications/Service_Directory_April2015.pdf,AR,Service Directory
http://www.arkansased.org/,Arkansas,/topics#A,AR,A
http://www.arkansased.org/,Arkansas,/topics#B,AR,B
http://www.arkansased.org/,Arkansas,/topics#C,AR,C
http://www.arkansased.org/,Arkansas,/topics#D,AR,D
http://www.arkansased.org/,Arkansas,/topics#E,AR,E
http://www.arkansased.org/,Arkansas,/topics#F,AR,F
http://www.arkansased.org/,Arkansas,/topics#G,AR,G
http://www.arkansased.org/,Arkansas,/topics#H,AR,H
http://www.arkansased.org/,Arkansas,/topics#I,AR,I
http://www.arkansased.org/,Arkansas,/topics#J,AR,J
http://www.arkansased.org/,Arkansas,/topics#K,AR,K
http://www.arkansased.org/,Arkansas,/topics#L,AR,L
http://www.arkansased.org/,Arkansas,/topics#M,AR,M
http://www.arkansased.org/,Arkansas,/topics#N,AR,N
http://www.arkansased.org/,Arkansas,/topics#O,AR,O
http://www.arkansased.org/,Arkansas,/topics#P,AR,P
http://www.arkansased.org/,Arkansas,/topics#Q,AR,Q
http://www.arkansased.org/,Arkansas,/topics#R,AR,R
http://www.arkansased.org/,Arkansas,/topics#S,AR,S
http://www.arkansased.org/,Arkansas,/topics#T,AR,T
http://www.arkansased.org/,Arkansas,/topics#U,AR,U
http://www.arkansased.org/,Arkansas,/topics#V,AR,V
http://www.arkansased.org/,Arkansas,/topics#W,AR,W
http://www.arkansased.org/,Arkansas,/topics#X,AR,X
http://www.arkansased.org/,Arkansas,/topics#Y,AR,Y
http://www.arkansased.org/,Arkansas,/topics#Z,AR,Z
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/curriculum-and-instruction/state-standards-review-for-mathematics-and-english-language-arts,AR,Community Feedback Survey Learn More
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services,AR,New Video! Learn More
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/communications/key-points,AR,January Key Points Learn More
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/curriculum-and-instruction/curriculum-framework-documents/computer-science,AR,Public Comment Survey Participate in the K-8 Computer Science Public Comment Survey Learn More
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/educator-licensure-unit,AR,Learn More
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/curriculum-and-instruction/curriculum-framework-documents,AR,Learn More
http://www.arkansased.org/,Arkansas,/esea-flexibility,AR,Learn More
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/communications,AR,Learn More
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/english-learners,AR,ESOL/English Learners
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/special-education,AR,Special Education
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/gifted-and-talented-and-advanced-placement,AR,G/T and AP
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/guidance-and-school-counseling,AR,Counseling
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/migrant-education,AR,Migrant Education
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/school-health-services,AR,School Health Services
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/alternative-learning-environment,AR,Alternative Education
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/legal/military-families,AR,Military Families
http://www.arkansased.org/,Arkansas,https://adedata.arkansas.gov/cpab/DirectoryDistrict.aspx,AR,School Districts
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/charter-schools,AR,Charter Schools
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/schools-of-innovation,AR,Schools of Innovation
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/home-schools,AR,Home Schools
http://www.arkansased.org/,Arkansas,/divisions/public-school-accountability/equity-assistance/school-choice,AR,School Choice
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/fiscal-and-administrative-services/human-resources/employment-opportunities,AR,Job Openings
http://www.arkansased.org/,Arkansas,http://www.dfa.arkansas.gov/offices/personnelManagement/Documents/cs_payplan.pdf,AR,Career Pay Plan
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/public/userfiles/Fiscal_and_Admin_Services/Human_Resources/ADE_Employee_Handbook_rv_08_27_15.pdf,AR,ADE Handbook
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/public/userfiles/HR_and_Educator_Effectiveness/Educator_Prep/Arkansas_Teaching_Standards_2012.pdf,AR,Teaching Standards
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/office-of-educator-effectiveness/recruitment-and-retention/teacher-cadets-program,AR,Teacher Cadet
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/educator-preparation,AR,Colleges of Education
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/educator-licensure-unit/routes-to-educator-licensure,AR,Non-Traditional
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/educator-licensure-unit,AR,Licensure
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/office-of-educator-effectiveness/teacher-evaluation-system ,AR,TESS
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/office-of-educator-effectiveness/leader-excellence-and-development-system-leads ,AR,LEADS
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/office-of-educator-effectiveness/higher-education-liason,AR,Master Principal
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/office-of-educator-effectiveness/teacher-inductionmentoring,AR,Mentoring
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/office-of-educator-effectiveness/national-board-for-professional-teaching-standards,AR,National Board Certification
http://www.arkansased.org/,Arkansas,http://adecm.arkansas.gov/,AR,Commissioner's Memos
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/legal/rules,AR,Rules
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/fiscal-and-administrative-services/publication-and-reports,AR,Publications and Reports
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/legal/rules/pending,AR,Pending Rules/Public Comment
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/curriculum-and-instruction/curriculum-framework-documents,AR,Standards
http://www.arkansased.org/,Arkansas,https://adedata.arkansas.gov/ccms/ ,AR,Course Code Management System
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/digital-learning-k-12 ,AR,Digital Learning
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/curriculum-and-instruction/computer-science,AR,Computer Science
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/assessment/k-2-assessment,AR,K-2
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/assessment/the-act,AR,The ACT
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/assessment/act-aspire,AR,ACT Aspire
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/assessment/english-language-development-assessment-elda,AR,ELL
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/assessment/national-assessment-of-educational-progress-naep,AR,NAEP
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/assessment/assessments-for-students-with-disabilities,AR,Alternate Assessments for Students with Disabilities
http://www.arkansased.org/,Arkansas,https://adedata.arkansas.gov,AR,ADE Data Center
http://www.arkansased.org/,Arkansas,https://adedata.arkansas.gov/triandsupport,AR,Triand
http://www.arkansased.org/,Arkansas,https://adesrc.arkansas.gov,AR,School Report Cards
http://www.arkansased.org/,Arkansas,http://adequicklinks.arkansas.gov/,AR,ADE Quick Links
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/contact-us/education-service-cooperatives,AR,Cooperatives
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/public/userfiles/Learning_Services/Professional_Development/STEM_Centers_Contact_Information.pdf,AR,STEM Centers
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/education-renewal-zones,AR,ERZ
http://www.arkansased.org/,Arkansas,http://ideas.aetn.org,AR,Arkansas IDEAS
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/learning-services/professional-development/statewide-professional-development-offerings,AR,Hot Topics in PD
http://www.arkansased.org/,Arkansas,https://www.arkansasleadershipacademy.org/,AR,Arkansas Leadership Academy
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/professional-licensure-standards-board/code-of-ethics-for-arkansas-educators,AR,Code of Ethics
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/divisions/human-resources-educator-effectiveness-and-licensure/professional-licensure-standards-board/allegation-form,AR,Training Materials
http://www.arkansased.org/,Arkansas,http://www.arkansased.gov/public/userfiles/HR_and_Educator_Effectiveness/HR_PLSB_Docs/Allegation_Form_2014.07.01_eff_date.pdf,AR,Allegation Form
http://www.arkansased.org/,Arkansas,/about-ade,AR,About
http://www.arkansased.org/,Arkansas,/im-looking-for/teacher resources,AR,Teachers
http://www.arkansased.org/,Arkansas,/im-looking-for/parents,AR,Parents
http://www.arkansased.org/,Arkansas,/im-looking-for/administrators,AR,Administrators
http://www.arkansased.org/,Arkansas,/state-board,AR,State Board
http://www.arkansased.org/,Arkansas,/divisions,AR,Divisions
http://www.arkansased.org/,Arkansas,/contact-us,AR,Contacts
http://www.arkansased.org/,Arkansas,#,AR,
http://www.arkansased.org/,Arkansas,"http://maps.google.com/maps?q=4+Capitol+Mall,+Little+Rock,+AR+72201&hl=en&ll=34.746981,-92.291121&spn=0.005915,0.01339&t=h",AR,Map & Directions
http://www.arkansased.org/,Arkansas,http://arkansasitunesu.com/,AR,Arkansas iTunes U
http://www.arkansased.org/,Arkansas,http://arkansasfacilities.arkansas.gov/,AR,Facilities & Transportation
http://www.arkansased.org/,Arkansas,http://www.facebook.com/arkansased,AR,
http://www.arkansased.org/,Arkansas,http://www.twitter.com/ArkansasEd,AR,
http://www.arkansased.org/,Arkansas,https://www.youtube.com/channel/UCO_a5SM0kwrHZPrzXBa_ZKQ,AR,
http://www.arkansased.org/,Arkansas,http://instagram.com/arkansas_ed,AR,
http://www.arkansased.org/,Arkansas,https://plus.google.com/u/0/112704185553377833313,AR,
http://www.arkansased.org/,Arkansas,https://www.pinterest.com/arkansas_ed/,AR,
http://www.arkansased.org/,Arkansas,http://portal.arkansas.gov/Pages/policy.aspx#accessibility,AR,Accessibility
http://www.arkansased.org/,Arkansas,http://portal.arkansas.gov/Pages/policy.aspx#privacy,AR,Privacy
http://www.arkansased.org/,Arkansas,http://portal.arkansas.gov/Pages/policy.aspx#security,AR,Security
http://www.arkansased.org/,Arkansas,http://portal.arkansas.gov/Pages/policy.aspx#acceptable,AR,Acceptable Use
http://www.cde.ca.gov/,California,#content,CA,Skip to content
http://www.cde.ca.gov/,California,/,CA,California Department of Education
http://www.cde.ca.gov/,California,#,CA,
http://www.cde.ca.gov/,California,#,CA,
http://www.cde.ca.gov/,California,#,CA,
http://www.cde.ca.gov/,California,/searchadv.asp,CA,Advanced
http://www.cde.ca.gov/,California,/sitemap/,CA,Site Map
http://www.cde.ca.gov/,California,/azindex/,CA,A-Z Index
http://www.cde.ca.gov/,California,/,CA,Home
http://www.cde.ca.gov/,California,eo/,CA,Superintendent
http://www.cde.ca.gov/,California,/re/di/or/,CA,\u2022 Offices
http://www.cde.ca.gov/,California,/nr/,CA,\u2022 Newsroom
http://www.cde.ca.gov/,California,/eo/in/,CA,\u2022 Initiatives & Programs
http://www.cde.ca.gov/,California,/be/,CA,State Board of Education
http://www.cde.ca.gov/,California,/be/st/,CA,\u2022 Standards & Frameworks
http://www.cde.ca.gov/,California,/be/ag/ag/,CA,\u2022 Meeting Agendas
http://www.cde.ca.gov/,California,/be/mt/st/,CA,\u2022 Meeting Schedule
http://www.cde.ca.gov/,California,/twitter.asp,CA,
http://www.cde.ca.gov/,California,/facebook.asp,CA,
http://www.cde.ca.gov/,California,/youtube.asp,CA,
http://www.cde.ca.gov/,California,/rssfeed.asp,CA,
http://www.cde.ca.gov/,California,/ci/,CA,Curriculum & Instruction
http://www.cde.ca.gov/,California,/ci/ct/,CA,Career Technical Education
http://www.cde.ca.gov/,California,/ci/ct/bm/,CA,Business & Marketing
http://www.cde.ca.gov/,California,/ci/ct/hc/,CA,Health Careers Education
http://www.cde.ca.gov/,California,/ci/ct/ie/,CA,Industrial & Tech Ed
http://www.cde.ca.gov/,California,/ci/ct/pk/,CA,Perkins
http://www.cde.ca.gov/,California,/ci/ct/rp/,CA,ROCP
http://www.cde.ca.gov/,California,/ci/ct/sf/,CA,Standards & Framework
http://www.cde.ca.gov/,California,/ci/ct/we/,CA,Work Experience
http://www.cde.ca.gov/,California,/ci/ct/,CA,More...
http://www.cde.ca.gov/,California,/ci/cr/,CA,Curriculum Resources
http://www.cde.ca.gov/,California,/re/cc/,CA,Common Core State Standards
http://www.cde.ca.gov/,California,/ci/cr/cf/,CA,Curriculum Frameworks & Instructional Materials
http://www.cde.ca.gov/,California,/ci/cr/dr/,CA,Driver Education
http://www.cde.ca.gov/,California,/ci/cr/ri/,CA,Multi-Tiered System of Supports
http://www.cde.ca.gov/,California,/ci/cr/rl/,CA,Recommended Literature
http://www.cde.ca.gov/,California,/ci/cr/lb/,CA,School Libraries
http://www.cde.ca.gov/,California,/ci/cr/sl/,CA,Service-Learning
http://www.cde.ca.gov/,California,/re/pn/sm/,CA,Specialized Media
http://www.cde.ca.gov/,California,/ci/gs/,CA,Grade Spans
http://www.cde.ca.gov/,California,/sp/cd/,CA,Prekindergarten
http://www.cde.ca.gov/,California,/ci/gs/em/,CA,Elementary
http://www.cde.ca.gov/,California,/ci/gs/mg/,CA,Middle Grades
http://www.cde.ca.gov/,California,/ci/gs/hs/,CA,High School
http://www.cde.ca.gov/,California,/ci/gs/ps/,CA,Postsecondary
http://www.cde.ca.gov/,California,/sp/ae/,CA,Adult Education
http://www.cde.ca.gov/,California,/ci/cr/cf/cimegasubjectareas.asp,CA,Subject Areas
http://www.cde.ca.gov/,California,/ci/he/,CA,Health
http://www.cde.ca.gov/,California,/ci/hs/,CA,History-Social Science
http://www.cde.ca.gov/,California,/ci/ma/,CA,Mathematics
http://www.cde.ca.gov/,California,/ci/pe/,CA,Physical Education
http://www.cde.ca.gov/,California,/ci/rl/,CA,Reading/Language Arts
http://www.cde.ca.gov/,California,/ci/sc/,CA,Science
http://www.cde.ca.gov/,California,/ci/vp/,CA,Visual & Performing Arts
http://www.cde.ca.gov/,California,/ci/fl/,CA,World Language
http://www.cde.ca.gov/,California,/ta/,CA,Testing & Accountability
http://www.cde.ca.gov/,California,/ta/ac/,CA,Accountability
http://www.cde.ca.gov/,California,/ta/ac/ap/,CA,Academic Performance Index
http://www.cde.ca.gov/,California,/ta/ac/ar/,CA,Accountability Progress Report
http://www.cde.ca.gov/,California,/ta/ac/ay/,CA,Adequate Yearly Progress
http://www.cde.ca.gov/,California,/ta/ac/am/,CA,Alternative Schools Account Model
http://www.cde.ca.gov/,California,/ta/ac/le/,CA,LEA Accountability Report Card
http://www.cde.ca.gov/,California,/ta/ac/pe/,CA,Parent Empowerment
http://www.cde.ca.gov/,California,/ta/ac/pl/,CA,Persistently Lowest-Achieving
http://www.cde.ca.gov/,California,/ta/ac/sa/,CA,School Accountability Report Card
http://www.cde.ca.gov/,California,/ta/ac/sc/,CA,State Accountability Report Card
http://www.cde.ca.gov/,California,/ta/ac/ti/,CA,"Title I, Part A-Accountability"
http://www.cde.ca.gov/,California,/ta/ac/t3/,CA,Title III Accountability
http://www.cde.ca.gov/,California,/ta/cr/,CA,Compliance Monitoring
http://www.cde.ca.gov/,California,/ta/lp/,CA,District & School Interventions
http://www.cde.ca.gov/,California,/ta/ac/ti/programimprov.asp,CA,Program Improvement
http://www.cde.ca.gov/,California,/ta/lp/,CA,More...
http://www.cde.ca.gov/,California,/ta/sr/,CA,School/Teacher Recognition
http://www.cde.ca.gov/,California,/ta/sr/aa/,CA,Academic Achievement Awards
http://www.cde.ca.gov/,California,/ta/sr/cs/,CA,Distinguished Schools
http://www.cde.ca.gov/,California,/ta/sr/ct/,CA,Teachers of the Year
http://www.cde.ca.gov/,California,/ta/sr/,CA,More...
http://www.cde.ca.gov/,California,/ta/tg/,CA,Testing
http://www.cde.ca.gov/,California,/ta/tg/ai/,CA,Assessment Information
http://www.cde.ca.gov/,California,/ta/tg/ca/,CA,CA Assessment of Student Performance and Progress
http://www.cde.ca.gov/,California,/ta/tg/el/,CA,CA English Language Development Test
http://www.cde.ca.gov/,California,/ta/tg/hs/,CA,CA High School Exit Exam
http://www.cde.ca.gov/,California,/ta/tg/sp/,CA,CA High School Proficiency Exam
http://www.cde.ca.gov/,California,/ta/tg/ep/,CA,English Language Proficiency Assessments for CA
http://www.cde.ca.gov/,California,/ta/tg/gd/,CA,High School Equivalency Tests
http://www.cde.ca.gov/,California,/ta/tg/nr/,CA,National Assessment of Educational Progress
http://www.cde.ca.gov/,California,/ta/tg/pf/,CA,Physical Fitness Testing
http://www.cde.ca.gov/,California,/ta/tg/sa/,CA,Smarter Balanced Assessment System
http://www.cde.ca.gov/,California,/pd/,CA,Professional Learning
http://www.cde.ca.gov/,California,/pd/ai/,CA,Administrators
http://www.cde.ca.gov/,California,/pd/bt/,CA,Become a Teacher
http://www.cde.ca.gov/,California,/pd/te/,CA,Current K-12 Teachers
http://www.cde.ca.gov/,California,/pd/ca/,CA,Curriculum Areas
http://www.cde.ca.gov/,California,/pd/fs/,CA,Food Service
http://www.cde.ca.gov/,California,/qs/,CA,Quality Schooling Framework
http://www.cde.ca.gov/,California,/pd/ps/,CA,Teaching Standards
http://www.cde.ca.gov/,California,/fg/,CA,Finance & Grants
http://www.cde.ca.gov/,California,/fg/ac/,CA,Accounting
http://www.cde.ca.gov/,California,/fg/ac/sa/,CA,"Definitions, Instructions, & Procedures"
http://www.cde.ca.gov/,California,/fg/ac/ic/,CA,Indirect Cost Rates
http://www.cde.ca.gov/,California,/fg/ac/ac/,CA,Standardized Account Code Structure (SACS)
http://www.cde.ca.gov/,California,/fg/ac/,CA,More...
